23.000000 	 3.000000 	 0.255730 	 -0.747686
23.000000 	 4.000000 	 0.297272 	 -0.590963
23.000000 	 5.000000 	 0.340147 	 -0.471628
23.000000 	 6.000000 	 0.381710 	 -0.377366
23.000000 	 7.000000 	 0.420073 	 -0.300221
23.000000 	 8.000000 	 0.453903 	 -0.235151
23.000000 	 9.000000 	 0.482305 	 -0.178838
23.000000 	 10.000000 	 0.504726 	 -0.128914
23.000000 	 11.000000 	 0.520865 	 -0.083518
23.000000 	 12.000000 	 0.530583 	 -0.041041
23.000000 	 13.000000 	 0.533826 	 0.000000
23.000000 	 14.000000 	 0.530583 	 0.041041
23.000000 	 15.000000 	 0.520865 	 0.083518
23.000000 	 16.000000 	 0.504726 	 0.128914
23.000000 	 17.000000 	 0.482305 	 0.178838
23.000000 	 18.000000 	 0.453903 	 0.235151
23.000000 	 19.000000 	 0.420073 	 0.300221
23.000000 	 20.000000 	 0.381710 	 0.377366
23.000000 	 21.000000 	 0.340147 	 0.471628
23.000000 	 22.000000 	 0.297272 	 0.590963
23.000000 	 23.000000 	 0.255730 	 0.747686
23.000000 	 24.000000 	 0.219317 	 0.958532
24.000000 	 2.000000 	 0.170178 	 -0.768745
24.000000 	 3.000000 	 0.214758 	 -0.562243
24.000000 	 4.000000 	 0.262460 	 -0.427964
24.000000 	 5.000000 	 0.309782 	 -0.334042
24.000000 	 6.000000 	 0.354596 	 -0.263744
24.000000 	 7.000000 	 0.395434 	 -0.208158
24.000000 	 8.000000 	 0.431230 	 -0.162279
24.000000 	 9.000000 	 0.461225 	 -0.123092
24.000000 	 10.000000 	 0.484916 	 -0.088607
24.000000 	 11.000000 	 0.501995 	 -0.057366
24.000000 	 12.000000 	 0.512293 	 -0.028182
24.000000 	 13.000000 	 0.515733 	 0.000000
24.000000 	 14.000000 	 0.512293 	 0.028182
24.000000 	 15.000000 	 0.501995 	 0.057366
24.000000 	 16.000000 	 0.484916 	 0.088607
24.000000 	 17.000000 	 0.461225 	 0.123092
24.000000 	 18.000000 	 0.431230 	 0.162279
24.000000 	 19.000000 	 0.395434 	 0.208158
24.000000 	 20.000000 	 0.354596 	 0.263744
24.000000 	 21.000000 	 0.309782 	 0.334042
24.000000 	 22.000000 	 0.262460 	 0.427964
24.000000 	 23.000000 	 0.214758 	 0.562243
24.000000 	 24.000000 	 0.170178 	 0.768745
